URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/joda/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/sql2o/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/poi/SheetMapperBuilder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/asm/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/ResultSetGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/FloatDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/DelayedCellSetterFactoryImpl.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/ResultSetGetterFactory.StringResultSetGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/KeySourceGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/BreakDetectorMappingContextFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/ShortDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/time/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/Tuple6.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/CharCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvParser.MapWithDSL.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/cellreader/BoxedCharCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/cellreader/BoxedFloatCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/impl/InjectStaticMethodInstantiator.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/BoxedLongCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/BooleanDelayedCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/writer/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/spring/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/querydsl/TupleGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/poi/impl/PoiBooleanGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/utils/conv/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/column/time/JavaTimeHelper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/DateCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/column/time/JavaDateTimeFormatterProperty.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/CharDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/DoubleCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/time/JavaLocalDateFromObjectGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/writer/LongAppendableSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/CsvMapperCellConsumer.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/joda/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/IdentityGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvColumnKey.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/column/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/BooleanDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/Tuple5.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/fieldmapper/ByteFieldMapper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/utils/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/map/MapperBuilderErrorHandler.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvMapperFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jooq/RecordGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jooq/SfmRecordMapperProvider.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/DoubleDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/FloatDelayedCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jooq/getter/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/joda/JodaLocalTimeFromObjectGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/writer/CellSeparatorAppender.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/CharDelayedGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/fieldmapper/BooleanFieldMapper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/CsvMapperImpl.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/time/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/ParsingContextProvider.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/jdbc/impl/getter/DoubleResultSetGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/BreakDetectorMappingContext.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/sql2o/package-tree.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/CellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/poi/impl/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/CsvColumnKey.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/BooleanCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/joda/JodaTimeGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/CharCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/column/joda/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/CaseInsensitiveFieldKeyNamePredicate.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/CsvParser.MapWithDSL.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/impl/EmptyConstructorInstantiator.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/InstantiatorDefinition.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/LongDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/MappingContext.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/cellreader/joda/JodaDateTimeCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/impl/MethodSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/cellreader/joda/JodaLocalDateTimeCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/meta/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/ShortDelayedCellSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/ByteArrayResultSetGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/IntDelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/Parameter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/ByteCellValueReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/Tuples.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/meta/MapElementPropertyMeta.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/MapperBuildingException.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/CalculateMaxIndex.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/CellValueReaderFactoryImpl.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/primitive/FloatFieldSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jooq/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/Setter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/GetterInstantiator.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/time/JavaYearFromObjectGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/poi/impl/PoiIntegerGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/CsvParser.html,404,,12/31/16,Not found,Desktop,1/9/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/CsvReader.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/BreakDetectorFactory.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/impl/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/getter/time/JavaTimeGetterFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/ValuedMappingContext.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/IntResultSetGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/ColumnsMapperKeyBuilderCellConsumer.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvMapperBuilder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.1/help-doc.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/class-use/BreakDetector.html,404,,12/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/jdbc/impl/getter/ResultSetGetterFactory.StringResultSetGetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/class-use/CsvParser.DSL.html,404,,1/2/17,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/cellreader/joda/JodaLocalDateTimeCellValueReader.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.9.0/org/sfm/map/impl/AbstractColumnDefinitionProvider.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/CellValueReaderFactoryImpl.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/context/BreakDetectorMappingContextFactory.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.9.0/org/sfm/map/impl/getter/joda/JodaTimeGetterFactory.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/poi/package-frame.html,404,,10/31/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/ParsingException.html,404,,10/31/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/spring/JdbcTemplateMapperFactory.html,404,,10/20/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.8.1/org/sfm/reflect/meta/package-frame.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/joda/JodaHelper.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/RethrowRowHandlerErrorHandler.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.8.1/org/sfm/csv/CellValueReader.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/cellreader/CharCellValueReader.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.7.1/org/sfm/map/MappingContext.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/cellreader/joda/JodaTimeCellValueReaderHelper.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.7.1/org/sfm/jdbc/impl/getter/package-tree.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/ByteFieldSetter.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/time/package-frame.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/package-frame.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/JoinJdbcMapper.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/DoubleGetter.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/IgnoreProperty.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.8.1/org/sfm/jooq/package-frame.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.6.1/org/sfm/csv/impl/class-use/CellValueReaderFactoryImpl.html,404,,10/20/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/Tuple21.html,404,,10/31/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/meta/AliasProvider.html,404,,10/31/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/cellreader/BooleanCellValueReaderUnbox.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.6.1/org/sfm/reflect/primitive/class-use/FloatSetter.html,404,,11/1/16,Not found,Desktop,11/18/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/CsvMapperCellHandlerFactory.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/BooleanMethodSetter.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/cellreader/ByteCellValueReaderImpl.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.9.0/org/sfm/jdbc/DiscriminatorJdbcBuilder.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/getter/LongResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.9.0/org/sfm/reflect/meta/class-use/IndexedElement.html,404,,12/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/class-use/CsvMapper.html,404,,1/1/17,Not found,Desktop,1/22/17
http://simpleflatmapper.org/1.9.0/org/sfm/map/impl/getter/time/JavaZonedDateTimeFromObjectGetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.9.0/org/sfm/jdbc/impl/getter/MapperGetterAdapter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/DelayedCellSetterFactory.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/cellreader/FloatCellValueReaderImpl.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/BoxedByteGetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/getter/UrlFromStringResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/tuples/Tuple5.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/Tuple27.html,404,,11/1/16,Not found,Desktop,11/1/16
http://simpleflatmapper.org/1.8.1/org/sfm/reflect/impl/EmptyStaticMethodInstantiator.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/getter/time/JavaLocalDateFromObjectGetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.6.1/org/sfm/csv/impl/package-use.html,404,,10/14/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/writer/CellSeparatorAppender.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.9.0/org/sfm/reflect/primitive/ByteMethodSetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.8.1/org/sfm/jdbc/impl/getter/joda/package-frame.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/primitive/IntFieldSetter.html,404,,11/1/16,Not found,Desktop,11/1/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/parser/package-frame.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/getter/ByteResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.5.4/org/sfm/map/class-use/MappingException.html,404,,12/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.8.0/org/sfm/reflect/primitive/CharacterMethodSetter.html,404,,11/1/16,Not found,Desktop,11/1/16
http://simpleflatmapper.org/1.5.4/org/sfm/map/impl/FieldMapperColumnDefinition.html,404,,12/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.7.1/org/sfm/csv/class-use/CsvColumnKey.html,404,,12/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/AbstractMapper.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/fieldmapper/package-frame.html,404,,11/1/16,Not found,Desktop,11/1/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/class-use/ColumnDefinition.html,404,,12/31/16,Not found,Desktop,1/20/17
http://simpleflatmapper.org/1.10.1/org/sfm/poi/impl/PoiEnumGetter.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.9.0/org/sfm/jdbc/impl/getter/ClobResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.7.2/org/sfm/jdbc/impl/getter/BigIntegerResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.8.1/org/sfm/reflect/asm/ShardingHelper.ShardCallBack.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.7.2/org/sfm/tuples/Tuples.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.7.2/org/sfm/tuples/Tuple6.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/primitive/ShortDelayedGetter.html,404,,12/31/16,Not found,Desktop,1/9/17
http://simpleflatmapper.org/1.7.1/org/sfm/jdbc/impl/getter/joda/JodaLocalDateTimeResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/23/17
http://simpleflatmapper.org/1.10.1/org/sfm/utils/package-frame.html,404,,12/31/16,Not found,Desktop,1/9/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/meta/MapClassMeta.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.6.1/org/sfm/jooq/class-use/JooqMappingContextFactoryBuilder.html,404,,11/1/16,Not found,Desktop,11/19/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/context/BreakDetectorMappingContext.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/meta/DefaultPropertyNameMatcher.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/cellreader/joda/JodaTimeCellValueReaderHelper.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/writer/FloatAppendableSetter.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/cellreader/time/JavaZonedDateTimeCellValueReader.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.0/org/sfm/utils/conv/package-summary.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/DynamicJdbcMapper.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.7.2/org/sfm/utils/ListHandler.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/cellreader/DoubleCellValueReader.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.9.0/org/sfm/jdbc/impl/getter/ResultSetGetterFactory.StringResultSetGetterFactory.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/DiscriminatorJdbcBuilder.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/CellValueReaderFactory.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/FastTupleClassMeta.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/getter/ArrayResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/primitive/CharDelayedGetter.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.9.0/org/sfm/jooq/RecordGetterFactory.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/class-use/Mapper.html,404,,12/31/16,Not found,Desktop,1/23/17
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/primitive/ShortDelayedCellSetter.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.10.1/org/sfm/tuples/Tuple23.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.10.0/org/sfm/utils/class-use/RowHandler.html,404,,12/31/16,Not found,Desktop,1/16/17
